title,label,label_score
jenazah bj habibie bawa rumah duka kuningan,non-clickbait,0
putra bj habibie tinggal gagal jantung tua,clickbait,1
video bakar kamar apartemen kalibata city,clickbait,1
dakwa romahurmuziy dakwa lukman hakim terima uang suap,clickbait,1
ma ruf cahyono serah hadiah menang lomba pekan konstitusi mpr,non-clickbait,0
dinas bina marga dki trotoar meter pkl,non-clickbait,0
sri bintang pamungkas penuh panggil polisi kait duga ujar benci,non-clickbait,0
ritual cukur rambut gombak gunung sumbing,non-clickbait,0
canda wapres jk yasonna laoly guru hakim,clickbait,1
kabupaten tanggung raya maulid nabi balap bebek bentisan,non-clickbait,0
capim nawawi lobi saut situmorang,clickbait,1
kemendagri wagub sesuai uu,clickbait,1
potensi ancam bebas pers ijti tolak rkuhp,non-clickbait,0
faktafakta temu jenazah asih korban sugih teman dekat,clickbait,1
saksi tarung sengit psm makassar psis semarang live indosiar,clickbait,1
jokowi masuk pakar menteri revisi uu kpk,clickbait,1
capim nawawi wadah pegawai kpk,clickbait,1
rebut poin sore badak lampung vs sela lamongan live indosiar,clickbait,1
unggul persija persipura saksi live indosiar malam,clickbait,1
sekda dki wagub jalan program,non-clickbait,0
sambang rspad tum ppp kondisi bj habibie angsur stabil,non-clickbait,0
menhub budi karya dukung transjakarta bus listrik,non-clickbait,0
gerindra tuju wacana wagub dki jakarta,clickbait,1
capim nawawi kpk pendekar mabuk,clickbait,1
pria temu tewas gang sempit depok,non-clickbait,0
hnw ajak generasi muda indonesia apatis bangun bangsa,non-clickbait,0
banyuwangi luncur sentra kuliner pintar dagang fasilitas kompor induksi,non-clickbait,0
faisal abdullah entrepreneur lari bangga usaha muda,clickbait,1
gubernur khofifah kunjung pantai mustika banyuwangi,non-clickbait,0
video bus transjakarta tabrak separator,clickbait,1
ingat islam banyuwangi gelar festival muharam,non-clickbait,0
wacana wagub dki jakarta psi kaji dasar hukum,clickbait,1
masuk bj habibie rawat intensif rspad gatot subroto,non-clickbait,0
sesmenpora sahabat pemuda indonesiamalaysia jaga,clickbait,1
revisi uu kpk jokowi independensi ganggu,clickbait,1
dalam dpr fit and proper test capim kpk,clickbait,1
polemik menang tender proyek stadion bmw,clickbait,1
kemenpora buka giat tumbuh minat kewirausahaan kalang pemuda,non-clickbait,0
quraish shihab jenguk habibie kondisi beliau baik,clickbait,1
capim kpk ikut fit and proper test,clickbait,1
bus transjakarta hantam separator jakarta barat lintas sendat,non-clickbait,0
esemka program mobil nasional,non-clickbait,0
luas ganjil genap polisi tilang kendara,non-clickbait,0
fit and proper test capim kpk icw ingat komisi iii dpr,non-clickbait,0
demokrat susun daftar tantang hadap,non-clickbait,0
gerindra jalan trotoar ngapain pkl usir,clickbait,1
hidayat nur wahid jalan gbhn,non-clickbait,0
jk megawati hadir kukuh guru yasonna laoly,non-clickbait,0
bupati anas satu awat kolaborasi bikin sehat usaha wisata warga desa,non-clickbait,0
gilas zaman kemnaker gelar acara kemnaker sapa,clickbait,1
jk revisi uu kpk tuju perintah,clickbait,1
polisi jenazah korban celaka tol cipularang temu mobil,clickbait,1
komisi iii dpr kpk bajar budi gunawan,clickbait,1
pegawai kpk surati fraksi dpr jelang uji layak patut capim kpk,non-clickbait,0
usut sindikat jual beli nomor antre paspor online imigrasi gandeng polda,non-clickbait,0
pan kan janjijanji anies baswedan laksana,clickbait,1
cuaca jakarta cerah awan pagi malam,clickbait,1
lipi curiga agenda revisi uu kpk,clickbait,1
cerita jokowi harga bbm semen papua,clickbait,1
gempa magnitudo guncang melonguane sulawesi utara,non-clickbait,0
kenal mpr stan festival konstitusi antikorupsi ugm,non-clickbait,0
gempa magnitudo guncang jember jawa timur,non-clickbait,0
top news kisah pilu asih tumbal sugih teman,clickbait,1
kisah minggu cekam kota ambon,clickbait,1
desa bal denda rp juta daki gunung agung,clickbait,1
tiga luas ganjil genap jakarta peringkat kota polusi udara dunia,non-clickbait,0
istana jokowi janji bumi cendrawasih,clickbait,1
raih harga jdih bupati anas pede inovasi,clickbait,1
keluarga asih percaya anak korban sugih teman,clickbait,1
dekat akses pelatikan vokasi blk cetak sdm kompeten,non-clickbait,0
jokowi sikap ruu kpk,non-clickbait,0
kritik kerja agus rahardjo cs capim nawawi kerja kpk pulang dugem,clickbait,1
janji jokowi temu tokoh papua,clickbait,1
hadir periksa polisi ketua fpi jadwal ulang,non-clickbait,0
fakta sakit bj habibie,clickbait,1
respons wiranto jaksa kivlan zen bayar mematamatainya,clickbait,1
bj habibie tinggal sang putra tim dokter buat baik,non-clickbait,0
berita kini bj habibie tinggal dunia,clickbait,1
bj habibie tinggal perintah imbau kibar bendera tiang september,non-clickbait,0
faktafakta celaka nganjuk telan korban jiwa,clickbait,1
mpr gelar diskusi evaluasi laksana uud festival konstitusi anti korupsi,non-clickbait,0
laode ott persen tindak tangan kpk,clickbait,1
bj habibie tinggal dunia ahy bahagia bu ainun,clickbait,1
winky wiryawan main film horor,clickbait,1
adik boy william tinggal dunia,non-clickbait,0
alami perkosa barbie nouva butuh senyum,clickbait,1
duka boy william bicara kabar adik tinggal dunia,non-clickbait,0
bj habibie tinggal dunia melanie subono jumpa abadi,clickbait,1
keluarga damping detikdetik bj habibie embus napas,clickbait,1
duka artis tinggal bj habibie,clickbait,1
nct dream indonesia lee jeong hoon temu saudara,clickbait,1
mimpi siram darah elly sugigi mantap hijab,clickbait,1
erin taulany bantah gugat cerai andre taulany,non-clickbait,0
pedih ernest prakasa dengar bj habibie jatuh sakit,clickbait,1
garagara nct dream indra herlambang trending topic twitter,clickbait,1
vicky prasetyo diamdiam dekat sarita abdul mukti,clickbait,1
marsha aruan pakai makeup smp,clickbait,1
ungkap bill skarsgard sang badut pennywise pria anak,clickbait,1
main film horor prisia nasution syuting jam,clickbait,1
video christian bale restu robert pattinson batman,clickbait,1
foto bareng wanita risa saraswati minder,clickbait,1
alam manggung ari lasso hotel mewah lokasi banjir,clickbait,1
musisi senior anton issoedibyo tinggal dunia,non-clickbait,0
cut meyriska tunjuk tandatanda hamil,clickbait,1
jenazah anton issoedibyo makam tpu jeruk purut,non-clickbait,0
anton issoedibjo tinggal dunia stroke,non-clickbait,0
sosok mendiang anton issoedibjo mata harvey malaihollo,clickbait,1
lokasi syuting film horor prisia nasution rewel adegan operasi caesar,clickbait,1
atta halilintar sindir tukang karang cerita,clickbait,1
winky wiryawan latih olah tubuh netral,clickbait,1
temu panggung nct dream bikin rossa gemas,clickbait,1
seteru nikita mirzani elza syarief muntahmuntah,clickbait,1
irish bella ammar zoni kompak rehat syuting sinetron,clickbait,1
hanung bramantyo getar dengar kabar tinggal bj habibie,clickbait,1
cek toko belah tayang tiongkok,non-clickbait,0
rumah duka bj habibie reza rahadian bcl menang,clickbait,1
cek hamil irish bella alami darah kontraksi,non-clickbait,0
rajin lari winky wiryawan tular istri,clickbait,1
bj habibie tinggal dunia jelang rilis teaser poster film habibie ainun,clickbait,1
kenang bj habibie sctv tayang film habibie ainun,non-clickbait,0
bj habibie tinggal dunia tengok rekam jejak layar lebar,clickbait,1
indra sjafri kenang dalam mendiang bj habibie,non-clickbait,0
aguero hengkang calon striker ganti,clickbait,1
kontradiksi osas saha debut timnas indonesia,non-clickbait,0
gaji cristiano ronaldo juventus kali lipat bintang top serie a,non-clickbait,0
cetak hatttrick latih portugal cristiano ronaldo baik dunia,non-clickbait,0
cetak gol portugal cristiano ronaldo pecah rekor kualifikasi euro,non-clickbait,0
pssi evaluasi simon mcmenemy latih timnas indonesia,non-clickbait,0
yamaha endurance festival ramai artis dangdut,non-clickbait,0
motogp san marino balap indonesia andi gilang tampil moto,clickbait,1
kualifikasi euro gol cipta timnas inggris sukses tekuk kosovo,clickbait,1
kualifikasi euro ronaldo borong gol portugal gilas lithuania,clickbait,1
latih thailand puji main malu timnas indonesia,clickbait,1
mu risiko andal striker muda,clickbait,1
barcelona sumbang dominan timnas spanyol,clickbait,1
higuain juventus cerah,clickbait,1
tumbuh minat baca balap kezia santoso diri pustaka bintang,non-clickbait,0
timnas indonesia kalah simon mcmenemy wakil juta duduk,clickbait,1
legenda mu puji performa daniel james,clickbait,1
mu bungkam leicester,clickbait,1
luka lega main asuh conte,clickbait,1
douglas costa tolak tawar mu,non-clickbait,0
hasil lengkap kualifikasi euro gelontor gol ronaldo timnas portugal,clickbait,1
thiago silva neymar andal psg,clickbait,1
motogp quartararo prediksi runtuh dominasi marquez,clickbait,1
sergio ramos izin hengkang real madrid,clickbait,1
bomber chelsea korban rasial sang pukul,clickbait,1
sergio ramos bidik trofi liga champions real madrid,clickbait,1
sasar kritik eks kapten mu aku hilang berat badan kilogram,clickbait,1
daniel james sama rekor solskjaer manchester united,clickbait,1
jadwal shopee liga siar langsung persipura vs persija,non-clickbait,0
mu ancam kuat main pilar hadap leicester city,clickbait,1
frank lampard rekrut main chelsea,clickbait,1
jadwal motogp san marino balap pekan,non-clickbait,0
timnas indonesia malu thailand simon mcmenemy suporter realistis,clickbait,1
hazard peluang lakon debut real madrid lawan levante,clickbait,1
pogba kali kontak messi bahas pindah la liga,clickbait,1
saksi live streaming indosiar exclusive vidio persipura jayapura vs persija,clickbait,1
live streaming shopee liga badak lampung vs sela lamongan vidiocom,non-clickbait,0
klasemen motogp dovizioso serah kejar marquez,clickbait,1
nilai main timnas indonesia cundang thailand,clickbait,1
andritany ardhiyasa cemooh suporter timnas indonesia pssi bela,non-clickbait,0
klasemen kualifikasi piala dunia grup g timnas indonesia puruk,clickbait,1
podcast audisi pb djarum henti nasib atlet belia,clickbait,1
saksi live streaming shopee liga psm makassar vs psis semarang indosiar,clickbait,1
klasemen shopee liga bal united mantap puncak,clickbait,1
ceroboh ederson timnas brasil takluk peru,clickbait,1
lithuania vs portugal cristiano ronaldo ogah pikir ballon dor,clickbait,1
jadwal timnas indonesia kualifikasi piala dunia hajar thailand,clickbait,1
calon kuat top skorer liga champions,clickbait,1
simon mcmenemy duduk kursi latih timnas indonesia,clickbait,1
jadwal persipura vs persija jakarta shopee liga live indosiar,non-clickbait,0
bantai thailand irfan bachdim timnas indonesia underdog,clickbait,1
live streaming vidiocom badak lampung vs sela lamongan shopee liga,non-clickbait,0
link live streaming indosiar persipura jayapura vs persija exclusive vidio,non-clickbait,0
live streaming shopee liga psm vs psis indosiar,non-clickbait,0
wajib benah mu,clickbait,1
jadwal psm makassar vs psis siar langsung indosiar,non-clickbait,0
argentina vs meksiko bangga lautaro martinez bikin hattrick tim tango,clickbait,1
fakta tarik saing liga inggris pekan,clickbait,1
saksi live streaming shopee liga badak lampung vs sela lamongan vidiocom,non-clickbait,0
ketua pssi iwan bule timbang posisi simon mcmenemy timnas indonesia,clickbait,1
ramos bek liverpool menang ballon dor ketimbang cristiano ronaldo,clickbait,1
sambut putar main persib minimalisir kartu kuning,non-clickbait,0
jadwal mu vs leicester city liga inggris siar langsung televisi,non-clickbait,0
tabur rekor gli azzurri tatap jaya pentas eropa,clickbait,1
lewat live streaming indosiar persipura jayapura vs persija exclusive vidio,non-clickbait,0
klasemen liga inggris liverpool manchester city saing sengit puncak,clickbait,1
cristiano ronaldo percaya cetak gol musim,clickbait,1
jadwal liga inggris pekan mu jamu tim kuda hitam,clickbait,1
klub david beckham goda lionel messi,clickbait,1
psis curi angka markas psm,non-clickbait,0
mu ogah diskon pogba januari,clickbait,1
motogp johann zarco cerita kisah buruk sirkuit misano,clickbait,1
badak lampung fc vs sela marquinhos selamat tuan rumah,clickbait,1
polisi selidik duga peras model seksi aku perkosa neymar,non-clickbait,0
gol internasional cristiano ronaldo kalah legenda iran,clickbait,1
absen musim mantan bek juventus bela ac mil,clickbait,1
kapten real madrid biar gareth bale main golf,clickbait,1
mu gebrak bursa transfer januari,clickbait,1
gelar sepak bola wanita old trafford mu khawatir kursi tonton kosong,clickbait,1
hazard latih real madrid pogba,non-clickbait,0
gol wayang sutan zico bawa timnas indonesia u tekuk iran,clickbait,1
mesin gol barcelona komplet jamu valencia,clickbait,1
mertesacker wenger main arsenal ajar salah,clickbait,1
bikin rekor cristiano ronaldo prioritas gelar tim negara,clickbait,1
sepak terjang cucu bj habibie dunia sepak bola guru eropa,clickbait,1
neymar peluang barcelona,clickbait,1
sadio mane rumor hengkang liverpool,clickbait,1
juara paruh musim bal united lena,clickbait,1
valentino rossi balap motogp,non-clickbait,0
bikin miris aksi bocah rokok laga amal,clickbait,1
arema fc vs borneo fc milo khawatir tipikal main lawan,clickbait,1
cucu alm bj habibie panggil timnas indonesia u,non-clickbait,0
facebook instagram hapus akun kait kelompok neofasisme,non-clickbait,0
saing apple arcade google luncur play pass,clickbait,1
top tekno bocor informasi spesifikasi fitur harga iphone,clickbait,1
guna snapchat bagi musik putar spotify,non-clickbait,0
perintah australia saran india pakai teknologi huawei,non-clickbait,0
samsung galaxy ms usung baterai babon mah,non-clickbait,0
galaxy as smartphone milenial kamera mp harga rp juta,clickbait,1
video wujud iphone,clickbait,1
apple kenal apple watch series hadir always on display,non-clickbait,0
hindar praktik calo imigrasi tangerang andal teknologi digital,non-clickbait,0
dukung grafis main gim spesifikasi lengkap galaxy as,clickbait,1
video top iphone resmi rilis harga,clickbait,1
jalan karier bj habibie teknologi presiden tiga ri,clickbait,1
bj habibie tinggal ucap duka cita warganet puncak lini twitter,clickbait,1
blokir internet manokwari sorong buka sisa wilayah jayapura,non-clickbait,0
hadir galaxy as samsung henti produksi galaxy a,non-clickbait,0
bj habibie tinggal sorot dunia,non-clickbait,0
bj habibie tinggal warganet ucap selamat jalan,clickbait,1
iphone pro pro max luncur kamera,non-clickbait,0
data komoditas utama era digital,non-clickbait,0
apple arcade resmi rilis gandeng konami terbit gim,clickbait,1
apple tv resmi hadir konten orisinal,non-clickbait,0
apple rilis iphone kamera wide angle ultra wide angle,non-clickbait,0
video iphone resmi rilis iphone x,clickbait,1
google hapus aplikasi infeksi malware joker unduh ribu kali,clickbait,1
pixel hadir pilih warna,non-clickbait,0
siapsiap milik iphone jadwal rilis ios ungkap,clickbait,1
huawei solusi layan google pasang mate,non-clickbait,0
google docs tampil etik,non-clickbait,0
apple umum ipad anyar inci harga,clickbait,1
kemkominfo bj habibie waris semangat kembang satelit indonesia,clickbait,1
nwanko kanu kecam putus arsenal jual alex iwobi,non-clickbait,0
piala dunia fiba amerika serikat singkir empat final,clickbait,1
bulu suka gigit kenal latih gulat khabib nurmagomedov,clickbait,1
seksi pacar cristiano ronaldo georgina rodriguez sesi foto busana transparan,clickbait,1
mantan bek kiri mu latih,clickbait,1
pasang badan ganjar pranowo audisi bulu tangkis pb djarum lanjut,clickbait,1
gratis lionel messi pepet klub david beckham,clickbait,1
tinggal manchester city de bruyne susul kompany,clickbait,1
emery gembira lihat kembang guendouzi arsenal,clickbait,1
wonderkid inggris bikin mu gigit jari,clickbait,1
mantan main barcelona vonis penjara,clickbait,1
inter mil belanja jorjoran angkat trofi,clickbait,1
shopee liga persipura jayapura hajar persija jakarta,clickbait,1
pogba bikin mu gagal gaet eriksen,clickbait,1
bj habibie momen haru indonesia rebut piala thomas,clickbait,1
real madrid blunder lepas dan ceballos,clickbait,1
klub liga ucap belasungkawa hening cipta bj habibie,non-clickbait,0
bj habibie wafat bulu tangkis olahragawan indonesia ucap belasungkawa,non-clickbait,0
anak korban rasisme striker chelsea menang,clickbait,1
koran turki rilis isi detail rekam jamal khashoggi jagal,non-clickbait,0
anggar militer korea selatan tingkat korea utara cemas,non-clickbait,0
jejak bj habibie jerman tinggal dunia juluk mr crack,clickbait,1
